id,status_group
17923,nonfunctional
71743,nonfunctional
51539,functional
73819,functional
66881,functional
58768,functional
2648,nonfunctional
68933,functional
12427,functional
16633,nonfunctional
24123,functional
58551,nonfunctional
17132,functional
3027,nonfunctional
2651,nonfunctional
25998,nonfunctional
63400,functional
50028,nonfunctional
67897,functional
21425,functional
71756,functional
16862,functional
15420,nonfunctional
47784,functional
712,functional
54368,nonfunctional
2866,functional
51130,functional
27993,nonfunctional
21621,nonfunctional
66038,functional
42182,functional
17694,nonfunctional
57759,functional
47978,functional
52359,functional
69656,nonfunctional
24086,nonfunctional
43579,functional
43284,nonfunctional
2877,nonfunctional
21171,functional
40982,functional
48396,functional
13323,functional
28467,functional
2768,functional
73593,functional
65164,functional
69976,nonfunctional
52145,functional
49259,nonfunctional
23542,functional
69848,nonfunctional
9305,functional
14359,functional
28925,nonfunctional
21243,functional
10616,nonfunctional
73667,functional
20566,functional
63711,functional
72840,functional
31651,nonfunctional
3782,functional
6799,functional
21402,functional
35390,functional
12636,nonfunctional
36887,functional
20086,nonfunctional
5634,functional
48029,functional
29927,nonfunctional
2930,functional
41800,functional
68349,functional
61678,nonfunctional
30270,functional
4678,functional
9392,nonfunctional
20735,functional
49300,nonfunctional
70339,nonfunctional
25572,functional
61445,functional
32190,functional
39189,functional
14853,functional needs repair
52207,functional
48035,functional
73122,functional
16352,functional
42721,functional
15116,functional
7837,functional
56907,functional
46382,functional
64521,nonfunctional
67362,functional
61861,functional
72139,functional
3398,functional
62911,functional
48152,functional
48001,functional
64118,functional
65793,functional
61557,functional
32352,functional
1830,functional
50553,functional
51961,nonfunctional
38481,functional
48371,functional
56540,functional
18142,functional
72934,nonfunctional
39300,nonfunctional
40115,nonfunctional
3793,functional
59318,functional
68070,functional
67527,nonfunctional
34898,functional
26592,functional
67682,functional
52394,functional
32218,functional
69045,functional
12808,functional
49250,functional
64126,functional
64903,functional
35165,functional
9543,functional
64635,functional
47929,functional
28329,functional
67954,functional
16575,nonfunctional
16612,functional
27003,functional
73324,nonfunctional
7043,nonfunctional
22174,functional
19450,functional
35825,functional
9854,nonfunctional
23254,functional needs repair
72170,functional
61999,nonfunctional
70354,nonfunctional
6877,nonfunctional
47323,nonfunctional
48624,nonfunctional
6148,functional
59698,nonfunctional
67268,functional
59174,nonfunctional
68916,functional
28358,functional
57453,functional
71952,nonfunctional
1761,functional
15234,functional
60021,functional
22567,functional
17695,functional
19872,functional
22828,functional
34896,functional
35570,functional
41325,nonfunctional
8831,nonfunctional
5345,functional
19379,functional
5514,functional
61654,functional
40482,nonfunctional
43123,functional
40492,functional
68733,functional
3952,functional
70288,nonfunctional
30085,functional
65837,nonfunctional
34752,functional
2465,functional
11466,nonfunctional
22313,functional
30179,nonfunctional
23505,functional
48424,nonfunctional
11150,functional
70368,functional
26935,nonfunctional
5919,functional
2134,functional
16652,functional
59302,functional
24210,nonfunctional
6211,functional
19743,functional
10760,nonfunctional
48104,functional
50171,nonfunctional
63137,functional
38301,functional
10948,functional
33232,functional
61415,functional
69131,functional
73555,functional
46610,functional
20922,nonfunctional
55743,functional
19341,functional
9588,functional
3293,functional
55490,functional
67678,functional
36119,nonfunctional
62775,nonfunctional
68162,functional
66128,nonfunctional
12036,functional
15739,nonfunctional
57048,functional
15825,nonfunctional
45590,functional
18055,functional
34073,functional
14860,functional
53713,functional
69327,nonfunctional
60169,functional
26798,functional
37122,functional
45156,functional
22874,nonfunctional
58774,functional
40092,nonfunctional
17487,functional
35886,nonfunctional
49892,functional
66338,functional
35481,nonfunctional
4135,functional
54191,functional
31349,functional
72271,functional
48863,functional
13758,nonfunctional
33443,functional
12003,functional
10845,functional
47,nonfunctional
70492,functional
11346,nonfunctional
20126,functional
51000,nonfunctional
64505,functional
58329,functional
6311,nonfunctional
22286,functional
35013,functional
6274,functional
30904,nonfunctional
46606,functional
18461,functional
15256,nonfunctional
625,functional
42122,functional
18277,functional
68501,functional
8816,functional
62879,functional
18554,functional
27712,functional
46935,nonfunctional
57804,nonfunctional
57711,functional
5516,nonfunctional
8305,functional
57410,nonfunctional
51412,nonfunctional
25863,functional
35994,functional
55279,nonfunctional
74102,nonfunctional
38277,functional
1998,functional
52056,nonfunctional
63679,functional
71762,nonfunctional
71432,functional
45592,functional
13663,nonfunctional
62227,nonfunctional
3730,functional
2451,functional
46418,nonfunctional
45996,nonfunctional
60911,nonfunctional
46089,functional
65579,functional
40407,nonfunctional
66663,functional
26597,nonfunctional
50540,functional
58133,nonfunctional
1493,functional
31503,nonfunctional
17910,functional
19466,functional
38120,nonfunctional
66553,functional
31696,functional
51318,nonfunctional
33584,nonfunctional
48678,functional
36112,nonfunctional
6294,functional
40612,nonfunctional
62793,functional
58090,functional
2532,functional
38865,nonfunctional
35462,nonfunctional
51709,functional
40624,nonfunctional
41745,functional
42315,functional
38952,nonfunctional
45540,functional
73833,functional
27771,functional
9336,functional
12545,functional
54811,nonfunctional
48326,functional
31787,nonfunctional
61745,nonfunctional
42091,functional
43727,functional
46917,functional
26718,functional
3138,functional
72932,nonfunctional
25707,nonfunctional
68580,nonfunctional
25064,functional
7624,nonfunctional
3830,nonfunctional
13458,functional
57377,functional
37294,functional
39561,functional
23237,functional
72484,nonfunctional
56490,functional
13706,nonfunctional
43035,functional
14084,functional
55875,functional
17299,nonfunctional
1793,functional
70943,functional
65720,functional
49165,functional
18879,functional
3574,nonfunctional
56735,functional
45481,functional
51772,nonfunctional
74095,functional
54000,functional
34834,functional
50175,functional
35733,functional
6808,nonfunctional
27311,functional
73303,nonfunctional
70335,nonfunctional
2691,functional
12582,functional needs repair
49536,nonfunctional
23715,nonfunctional
45445,functional
52609,functional
35087,functional
42767,functional
24373,functional
32895,nonfunctional
9328,nonfunctional
23275,nonfunctional
20054,nonfunctional
8378,functional
47432,functional
49863,functional
57828,functional
31169,functional
38382,functional
31205,functional
23528,functional
26507,nonfunctional
67091,nonfunctional
47734,functional
927,functional
48521,functional
16963,functional
48233,functional
58989,functional
2399,nonfunctional
23530,functional
46271,nonfunctional
71726,functional
23526,functional needs repair
49861,functional
22619,nonfunctional
41264,nonfunctional
20623,functional
35694,functional
68210,nonfunctional
13446,functional
11321,functional
56312,functional
19533,functional
7275,functional
48614,functional
65873,functional
9008,functional
36817,functional
25767,nonfunctional
38460,nonfunctional
16756,functional
13310,functional
36514,functional
57548,functional
2809,functional
70632,functional
17260,functional
27950,functional
40629,functional
64155,functional
50640,nonfunctional
67355,functional
32132,nonfunctional
70868,functional
45823,nonfunctional
19985,functional
61834,nonfunctional
54171,functional
62763,functional
42408,functional
13151,functional
28311,functional
57775,functional
37603,nonfunctional
56357,nonfunctional
37845,nonfunctional
57177,functional
12821,functional
8193,functional
49031,functional
14011,nonfunctional
33708,functional
68898,nonfunctional
37198,functional
11151,functional
22264,functional
49694,functional
47318,functional
46108,functional
28297,nonfunctional
36340,functional
26987,nonfunctional
5766,functional
25979,functional
73021,functional
11908,functional
47496,functional
61777,functional
47591,functional
8968,functional
45656,functional
39630,functional
2786,nonfunctional
958,functional
55843,functional
52074,functional
23422,functional
55802,functional
61634,functional
1625,functional
37398,nonfunctional
51011,functional
49595,functional
22486,nonfunctional
22916,functional
45204,nonfunctional
74223,functional
35533,functional
30595,functional
47319,nonfunctional
32555,nonfunctional
9520,functional
53253,nonfunctional
36436,nonfunctional
15036,functional
23175,functional
41998,functional
19345,nonfunctional
1198,nonfunctional
39848,functional
39278,functional
39844,functional
17332,functional
51287,functional
49514,nonfunctional
64288,functional
41782,functional
54572,functional
68079,functional
68017,nonfunctional
66705,functional needs repair
5274,functional
58230,functional
51010,functional
46242,functional
1917,functional
9361,functional
33043,nonfunctional
56633,nonfunctional
57518,functional
51128,nonfunctional
4388,nonfunctional
62267,nonfunctional
72473,nonfunctional
70957,functional
35399,functional
33236,functional
73183,functional
52939,functional
66929,nonfunctional
54326,functional
16343,functional
33013,functional
60384,nonfunctional
41074,functional
71997,functional
35190,functional
3425,functional
4335,functional
7399,functional
46431,functional
40845,functional
27347,nonfunctional
10981,functional
36447,functional
67485,functional
11220,functional
45857,nonfunctional
21806,nonfunctional
8771,functional
45535,functional
8671,functional
2252,nonfunctional
58078,nonfunctional
61068,nonfunctional
69204,nonfunctional
28326,nonfunctional
46930,nonfunctional
52104,functional
31732,functional
21584,functional
17045,functional
14404,functional
34699,functional
39930,nonfunctional
38744,functional
4339,functional
54735,functional
51916,functional
58114,functional
28339,functional
52048,nonfunctional
66497,nonfunctional
18353,functional
16701,functional
59499,functional
66042,nonfunctional
43965,functional
48361,functional
70766,functional
9510,nonfunctional
28586,functional
28521,nonfunctional
18050,functional
73151,nonfunctional
45011,functional
64380,functional
66896,functional
40184,functional
67207,functional
70178,functional
54063,functional
39252,functional
53773,functional
47931,nonfunctional
44168,nonfunctional
66540,functional
54089,nonfunctional
29244,functional
27525,nonfunctional
58991,functional
18087,functional
67803,nonfunctional
48006,functional
11788,functional
16100,functional
16382,functional
21208,functional
8637,functional
67008,nonfunctional
67914,functional
7041,nonfunctional
43181,nonfunctional
26191,nonfunctional
14766,functional
49812,functional
12705,functional
25422,nonfunctional
9399,nonfunctional
4239,functional
49442,functional
32,functional
11443,functional
15492,functional
63498,functional
12708,nonfunctional
19483,functional
31204,functional
33445,functional
40820,functional
10279,nonfunctional
46718,nonfunctional
39000,functional
45897,functional
62154,functional
50034,functional
11853,functional
40426,functional
41168,functional
58978,functional
31363,functional
32736,functional
29058,functional
23824,functional
61885,nonfunctional
59187,nonfunctional
73243,functional
62915,functional
1784,functional
65951,functional
20661,functional
55504,nonfunctional
66975,nonfunctional
72057,functional
49331,functional
52682,nonfunctional
37859,functional
10460,functional
12407,functional
69993,functional
13012,functional
70896,nonfunctional
13264,functional
51824,nonfunctional
60216,functional
57481,nonfunctional
3996,functional
24854,functional
43420,functional
70468,nonfunctional
38305,nonfunctional
57179,functional
70388,nonfunctional
67589,functional
69974,functional
8854,functional
71663,functional
69272,functional
49119,nonfunctional
15638,functional
9086,functional
56422,functional
39106,functional
4515,nonfunctional
48594,functional
63779,functional
60740,functional
61242,functional
65001,functional
2601,functional
52456,functional
21873,nonfunctional
25505,nonfunctional
21890,nonfunctional
52336,nonfunctional
57756,functional
45465,nonfunctional
4989,functional
51585,functional
50533,functional
54866,functional
23793,functional
50135,functional
26549,functional
66920,functional
35517,functional
390,functional
13645,functional
39327,nonfunctional
58900,functional
2100,functional
31521,nonfunctional
277,functional
33937,functional
42545,functional
7614,functional
46861,functional
35278,nonfunctional
71773,functional
52392,nonfunctional
47229,functional
10716,nonfunctional
13923,functional
42206,nonfunctional
965,functional
66646,functional
17301,functional
21533,functional
37797,nonfunctional
19241,nonfunctional
15296,functional
41472,functional
73859,functional
20153,functional
71684,functional
8321,functional
68979,functional
48850,functional
64251,functional
3583,nonfunctional
33326,nonfunctional
8500,functional
67047,functional
24896,functional
39527,functional
3089,functional
66477,functional
24107,functional
7823,functional
32016,functional
35048,nonfunctional
70580,nonfunctional
47503,functional
37357,functional
1195,nonfunctional
52309,functional
19655,functional
39455,functional
52757,nonfunctional
62729,nonfunctional
24324,functional
51298,nonfunctional
17127,nonfunctional
28152,functional
14259,functional
47461,functional
65878,nonfunctional
58913,functional
70035,nonfunctional
37446,nonfunctional
30337,functional
57584,functional
67193,functional
62103,functional
22896,functional
5934,nonfunctional
61722,functional
9299,functional
68558,nonfunctional
51165,functional
8657,nonfunctional
54952,functional
53160,functional
17393,functional
33016,functional
25929,nonfunctional
41102,functional
11093,nonfunctional
52744,functional
23484,functional
13139,functional
55439,functional
41539,functional
47692,nonfunctional
60165,functional
64683,functional
7089,functional
13516,functional
47720,functional
22588,nonfunctional
28580,nonfunctional
9075,functional
25066,nonfunctional
28284,functional
67568,nonfunctional
64823,nonfunctional
8243,nonfunctional
2556,functional
58746,functional
18288,functional
72822,functional
5178,functional
66294,functional
14451,functional
48600,functional
27513,functional
36889,functional
663,nonfunctional
10646,nonfunctional
35103,functional
50804,functional
29635,functional
47604,functional
49844,functional
69068,functional
43074,functional
71088,nonfunctional
40470,functional
21920,nonfunctional
51415,functional
15480,nonfunctional
21881,functional
7780,functional
24908,functional
53915,functional
54560,functional
15498,functional
20446,functional
5886,nonfunctional
52883,nonfunctional
30892,functional
37432,nonfunctional
42574,functional
61505,functional
44827,nonfunctional
5951,functional
48991,functional
22821,functional
46478,functional
19831,functional
49317,functional
18472,nonfunctional
58686,functional
47419,nonfunctional
44921,functional
55024,nonfunctional
28971,nonfunctional
8108,functional
32182,functional
40513,nonfunctional
372,functional
49297,functional
24407,nonfunctional
44874,functional
25119,functional
3882,nonfunctional
73443,functional
56056,functional
22035,nonfunctional
46318,functional
20802,functional
41941,nonfunctional
12044,functional
47262,functional needs repair
19337,functional
38688,nonfunctional
45341,functional
55661,functional
32322,functional
41912,nonfunctional
26136,nonfunctional
13480,functional
62035,functional
50343,functional
68537,functional
52293,functional
17764,functional
67862,nonfunctional
38933,nonfunctional
68514,nonfunctional
65335,nonfunctional
27469,functional
31290,nonfunctional
72594,nonfunctional
2854,functional
19679,nonfunctional
46470,functional
9931,nonfunctional
39214,functional
3982,functional
29633,functional
50872,functional
31969,functional
51280,nonfunctional
63438,nonfunctional
52302,nonfunctional
44486,functional
4641,nonfunctional
47724,functional
4393,functional
54938,functional
66983,nonfunctional
55870,nonfunctional
62561,functional
7975,nonfunctional
9418,nonfunctional
4929,functional
68311,nonfunctional
15225,nonfunctional
51854,functional
40247,functional
37958,functional
19319,functional
27495,functional
20111,functional
33231,functional
44772,functional
53237,functional
23279,nonfunctional
66738,nonfunctional
73053,functional
31190,functional
54820,functional
54173,functional
40904,functional
43729,functional
63132,functional
65274,nonfunctional
2012,nonfunctional
70647,functional
6067,functional
47835,nonfunctional
14510,functional
34536,functional
50168,functional
65018,nonfunctional
4960,functional
19291,functional
11480,nonfunctional
74179,functional
46276,functional
69469,functional
51844,nonfunctional
13340,functional
34046,functional
72429,nonfunctional
60034,functional
36173,functional
66575,functional
33778,functional
52807,functional
37283,nonfunctional
53688,functional
54777,nonfunctional
10363,nonfunctional
42685,functional
29334,functional
17320,functional
7060,nonfunctional
3905,nonfunctional
14607,functional
59091,functional
44927,nonfunctional
59415,functional
59722,functional
49411,nonfunctional
40903,functional
64786,nonfunctional
36207,functional
61178,functional
55377,functional
34300,functional
29483,functional
58576,nonfunctional
37659,functional
63873,functional
55723,functional
9950,functional
49680,functional
30329,nonfunctional
64912,functional
21165,functional
42112,functional
25108,functional
55021,functional
14319,functional
23587,functional
27217,nonfunctional
62333,functional
3284,functional
38299,functional needs repair
35668,nonfunctional
10228,functional
67801,nonfunctional
63324,functional
33451,functional
46306,nonfunctional
37149,functional
29770,nonfunctional
14731,functional
7963,functional
55945,nonfunctional
7645,functional
7244,nonfunctional
40114,functional
37615,functional
54151,nonfunctional
64712,functional
40499,nonfunctional
71171,nonfunctional
20712,functional
20187,nonfunctional
12383,functional
33364,functional
9646,functional
12201,nonfunctional
1782,nonfunctional
42747,functional
12125,functional
53260,functional
55023,functional
7865,nonfunctional
66269,nonfunctional
45049,functional
4988,functional
17387,nonfunctional
41771,functional
44806,functional
9157,functional
70881,functional
59951,functional
47581,nonfunctional
14986,functional
71499,nonfunctional
32928,nonfunctional
11934,functional
54065,functional
25479,functional
38302,functional
32973,nonfunctional
52140,functional
51060,functional
33106,functional
55127,functional
8640,functional
43117,functional
9966,functional
11183,nonfunctional
72250,functional
50586,functional
48093,functional
37435,functional
9379,functional
65657,nonfunctional
34535,functional
26262,functional
14458,functional
33972,nonfunctional
40238,nonfunctional
70610,functional
47960,nonfunctional
71481,functional
10946,functional
68239,functional needs repair
56314,nonfunctional
20772,nonfunctional
41027,nonfunctional
57639,functional
42841,functional
8016,functional
38349,nonfunctional
68114,nonfunctional
53733,nonfunctional
53513,functional
50420,nonfunctional
31043,nonfunctional
11436,nonfunctional
66544,functional
66297,functional
9975,functional
21663,nonfunctional
66747,functional
8343,nonfunctional
43675,functional
12325,functional
27609,functional
70092,functional
4092,nonfunctional
60469,functional needs repair
15869,functional
31689,nonfunctional
40197,nonfunctional
35039,functional
19866,functional
65864,functional
54111,functional
65616,functional
24954,functional
55924,nonfunctional
48299,functional
51679,nonfunctional
7861,functional
74037,functional
2367,functional
60329,functional
16467,nonfunctional
36876,nonfunctional
42906,functional
58855,functional
48072,nonfunctional
34861,functional
38446,functional
25076,functional
42010,functional
27880,functional
49961,functional
32989,nonfunctional
17483,nonfunctional
54815,functional
16359,functional
54840,nonfunctional
6252,nonfunctional
46589,nonfunctional
65044,nonfunctional
52749,functional
31792,nonfunctional
72814,functional needs repair
19523,functional
32936,nonfunctional
28011,functional
49940,functional
21296,nonfunctional
57692,nonfunctional
60900,functional
69726,functional
4707,functional
5501,functional
37805,nonfunctional
20466,nonfunctional
915,functional
15844,functional
60509,functional
22552,functional
47386,nonfunctional
8521,functional
54730,nonfunctional
58417,functional
11731,nonfunctional
40490,nonfunctional
17385,functional
63184,functional
45621,functional
42679,nonfunctional
64602,functional
33317,nonfunctional
38658,functional
64299,nonfunctional
36030,nonfunctional
18940,functional
45669,functional
19668,functional
44209,functional
73269,nonfunctional
72767,functional
68471,functional
907,functional
57724,functional
19492,functional
18247,functional
61793,functional
68182,functional
69769,functional
1580,functional
9327,functional
18330,nonfunctional
9250,functional
29932,nonfunctional
22830,nonfunctional
58200,functional
30920,functional
9138,functional
50234,functional
54691,functional
16393,functional
56549,nonfunctional
9832,functional
31881,nonfunctional
12886,functional
58897,functional
830,functional
15950,functional
26265,nonfunctional
46220,nonfunctional
22347,functional
2860,functional
19021,functional
3484,functional
30298,functional
39782,nonfunctional
74005,functional
5674,functional
9381,functional
3895,functional
1673,nonfunctional
29551,functional
41475,nonfunctional
67870,functional
2791,functional
42255,functional
67164,nonfunctional
12440,functional
13193,nonfunctional
60880,functional
71008,functional
67514,nonfunctional
34910,functional
383,nonfunctional
23977,nonfunctional
70543,functional
2906,functional
33810,functional
10021,nonfunctional
46730,functional
1663,functional
2408,functional
72505,functional
65019,nonfunctional
42313,functional
340,nonfunctional
50285,nonfunctional
3409,functional
26378,functional
47552,functional
32262,functional
58637,functional
34827,functional
63294,functional
44867,functional
26751,nonfunctional
66574,functional
39354,functional
21479,functional
57899,nonfunctional
60079,nonfunctional
62070,functional
20628,nonfunctional
11344,functional
62122,functional
51867,functional
51667,nonfunctional
16857,functional
27022,nonfunctional
10438,functional
57755,nonfunctional
22384,functional
3380,functional
41843,functional
35208,functional
37152,nonfunctional
47925,nonfunctional
43946,functional
2932,functional
11829,nonfunctional
59013,functional
48338,functional
71276,functional
62998,nonfunctional
6708,nonfunctional
9969,functional
5567,functional
61598,functional
20745,functional
72485,nonfunctional
53890,functional
62984,functional
56024,functional
64958,functional
36386,functional
12970,functional
63672,nonfunctional
1545,functional
68416,nonfunctional
53929,functional
59291,functional
20931,functional
18781,nonfunctional
15430,nonfunctional
54042,functional
56896,nonfunctional
2579,functional
65982,nonfunctional
8486,functional
15871,nonfunctional
36433,functional
65239,nonfunctional
42513,functional
63248,functional
2959,functional
64833,functional
54346,functional
12284,functional
18056,functional
9415,nonfunctional
10574,nonfunctional
67761,functional
2413,functional
60358,functional
72803,functional
71644,functional
43929,functional
23370,functional
38121,nonfunctional
71352,functional
26630,functional
72503,functional
36667,nonfunctional
13838,nonfunctional
73762,functional
56917,functional
64901,functional
11878,nonfunctional
11761,functional
22410,functional
29102,functional
36539,nonfunctional
9758,nonfunctional
28981,nonfunctional
56273,functional
35854,functional
38840,functional
32235,functional
36097,functional
54661,nonfunctional
61700,nonfunctional
71556,functional
9296,nonfunctional
26823,functional
45401,functional
862,functional
12857,nonfunctional
60984,functional
68476,functional
18299,functional needs repair
48846,nonfunctional
6446,nonfunctional
63522,functional
66298,functional
39348,functional
25325,nonfunctional
38166,functional needs repair
10753,functional
6496,nonfunctional
66416,functional needs repair
47968,functional
30436,nonfunctional
53608,functional
66036,functional
46595,nonfunctional
18890,nonfunctional
1978,functional
10656,functional
69297,nonfunctional
43482,nonfunctional
43158,functional
18733,functional
27893,functional
72342,functional
37520,nonfunctional
11453,functional
39911,nonfunctional
51620,functional
18133,functional
4572,functional
55691,functional
42966,functional
66569,nonfunctional
7200,nonfunctional
53136,functional
25723,nonfunctional
66123,nonfunctional
7672,functional
37943,functional
2142,functional
66405,functional
13101,nonfunctional
73963,functional
26444,nonfunctional
19007,functional
71761,functional
1467,nonfunctional
35518,nonfunctional
32922,functional
43852,functional
29438,functional
56706,nonfunctional
39407,functional
58835,functional
43397,functional
9994,functional
7622,nonfunctional
34194,functional
13045,functional
32959,functional
50876,functional
31094,functional
37473,functional
61430,functional
47922,functional
52355,functional
65517,functional
42861,nonfunctional
59615,functional
28406,functional
3716,functional
219,functional
2079,functional
3612,functional
50670,functional
33118,nonfunctional
25722,functional
56582,functional
7760,functional
39295,functional
68787,functional
64264,nonfunctional
35160,functional
49452,functional
53668,functional
67380,functional
45974,functional
11062,nonfunctional
27946,nonfunctional
50414,functional
38773,nonfunctional
39624,functional
72477,nonfunctional
61146,functional
22496,functional
39554,nonfunctional
23463,nonfunctional
26384,nonfunctional
42071,functional
38972,functional
44617,nonfunctional
32282,functional
8586,functional
36903,functional
55556,functional
21436,functional
17030,functional
51806,nonfunctional
44903,functional
1957,nonfunctional
20102,nonfunctional
39391,functional
10871,functional
67815,functional
19183,functional
17711,functional
59743,functional
11844,functional
40062,nonfunctional
40682,functional
71690,functional
22833,functional
16908,nonfunctional
43496,nonfunctional
62050,nonfunctional
65634,functional
6309,nonfunctional
38784,functional
38329,functional
69029,nonfunctional
25515,nonfunctional
30870,nonfunctional
34228,functional
42698,functional
31674,functional
2848,functional
52616,functional
28760,functional
1188,functional
13957,functional
20847,functional
39895,functional
44133,functional
47704,functional
68173,functional
40526,functional
26285,nonfunctional
67502,nonfunctional
57809,functional
3915,functional
69110,functional
21675,functional
16738,functional
13627,functional
13404,nonfunctional
16649,functional
8572,functional
71169,functional
71519,functional
72287,functional
19168,functional
25981,nonfunctional
33996,nonfunctional
69749,functional
53037,functional
49611,functional
52353,nonfunctional
71599,functional
29631,functional
54016,functional
71623,nonfunctional
67739,functional
30275,functional
29073,functional
59974,functional
47612,functional
15654,functional
12002,functional
10489,nonfunctional
49293,nonfunctional
23467,functional
6668,functional
6876,functional
11289,nonfunctional
30283,functional
55091,nonfunctional
26166,functional
3449,functional
7498,functional
62730,functional
68654,functional
5300,functional
22742,functional
2653,nonfunctional
71210,functional
24301,nonfunctional
51174,functional
57324,functional
47760,functional
34478,functional
44012,functional
50314,functional
24528,functional
57041,functional
6407,functional
42635,functional
73702,functional
67087,functional
7398,nonfunctional
20430,functional
60819,functional
59586,functional
49192,functional
39902,functional
52301,nonfunctional
50482,functional
36023,nonfunctional
42509,nonfunctional
42398,functional
56132,functional
37018,functional
33205,functional
57405,nonfunctional
66229,functional
22953,nonfunctional
67348,functional
10496,functional
49208,nonfunctional
29525,functional
51648,nonfunctional
49307,nonfunctional
6408,functional
53899,functional
46623,functional
12537,functional
1365,functional
54115,functional
52656,functional
40498,functional
48970,nonfunctional
56235,functional
36070,functional
63964,functional
32271,functional
15011,functional
38607,functional
39836,nonfunctional
65630,nonfunctional
58295,functional
4210,functional
3161,functional
21846,functional
28509,functional
20933,functional
20195,functional
528,functional
55726,functional
39291,functional
39436,functional
29216,functional
12682,nonfunctional
48580,functional needs repair
22504,functional
54078,functional
18687,functional needs repair
41128,nonfunctional
73213,functional
52967,functional
73043,functional
23440,functional
51098,functional
37286,functional
3953,functional
70347,functional
61706,functional
45392,nonfunctional
12844,functional
8890,functional needs repair
49091,functional
44085,functional
19625,functional
44799,nonfunctional
36158,functional
36397,functional
13057,functional
5874,functional
9067,nonfunctional
15956,functional
3693,functional
65220,functional needs repair
31365,functional
60072,functional
45524,functional
536,nonfunctional
21099,nonfunctional
45506,functional
39120,nonfunctional
66657,nonfunctional
20094,functional
20309,functional
49113,nonfunctional
44016,functional
7210,functional
34555,functional
16088,functional
25292,functional
60748,nonfunctional
27452,functional
59367,nonfunctional
59662,functional
63833,functional
63706,functional
40887,nonfunctional
3501,functional
20532,functional
1386,functional needs repair
34149,functional
43398,functional
49223,nonfunctional
58176,nonfunctional
57623,functional
12860,functional
30913,functional
45960,functional
34432,functional
17486,nonfunctional
65669,functional
37837,functional
73292,nonfunctional
11651,functional
29408,functional
37866,functional
69690,nonfunctional
53995,functional
53366,functional
39328,nonfunctional
2320,functional
67731,functional
57014,nonfunctional
62940,functional
50725,nonfunctional
2855,functional
25922,functional
19440,functional
31206,nonfunctional
2349,nonfunctional
57290,functional
9508,functional
66849,nonfunctional
62431,functional
23245,functional
21360,nonfunctional
44870,nonfunctional
64287,functional
44968,functional
61846,functional
49580,functional
15928,nonfunctional
25900,functional
31819,nonfunctional
48103,nonfunctional
49852,functional
17098,nonfunctional
1767,nonfunctional
33791,functional
60357,functional
27287,nonfunctional
50174,functional
60161,functional
10484,nonfunctional
33521,nonfunctional
56320,functional
33643,nonfunctional
22899,functional
63343,nonfunctional
29869,functional
41463,functional
23539,functional
2230,functional
26037,functional
375,nonfunctional
39654,functional
53096,functional
60168,functional
16990,functional
21007,functional
14315,functional
2177,functional
49269,nonfunctional
4671,functional
44176,functional
40998,nonfunctional
7333,functional
64091,functional
68831,nonfunctional
42058,functional
7902,functional
65022,functional
28086,functional
45360,functional
45083,functional
32905,functional
39259,functional
38013,functional
38895,functional
35123,nonfunctional
7111,nonfunctional
35613,nonfunctional
49983,nonfunctional
7539,functional
70967,nonfunctional
37779,nonfunctional
17732,nonfunctional
40619,nonfunctional
